时间,通道,亮度,设置时间
2025/07/01 15:16:00:170,2,0,23ms
2025/07/01 15:16:00:904,3,90,24ms
2025/07/01 15:16:00:935,2,255,23ms
2025/07/01 15:16:01:006,3,0,23ms
2025/07/01 15:16:01:037,2,0,23ms
2025/07/01 15:16:01:614,6,255,23ms
2025/07/01 15:16:01:682,6,0,23ms
2025/07/01 15:16:02:081,6,255,23ms
2025/07/01 15:16:02:148,6,0,23ms
2025/07/01 15:16:07:359,2,255,23ms
2025/07/01 15:16:07:459,2,0,24ms
2025/07/01 15:16:07:949,3,255,23ms
2025/07/01 15:16:08:017,3,0,24ms
2025/07/01 15:16:08:047,3,0,23ms
2025/07/01 15:16:08:079,2,255,24ms
2025/07/01 15:16:08:191,3,0,24ms
2025/07/01 15:16:08:221,2,0,23ms
2025/07/01 15:16:09:506,1,255,24ms
2025/07/01 15:16:09:603,1,0,23ms
2025/07/01 15:16:09:634,4,255,23ms
2025/07/01 15:16:09:729,4,0,24ms
2025/07/01 15:16:09:879,4,255,24ms
2025/07/01 15:16:09:976,4,0,23ms
2025/07/01 15:16:11:249,5,255,23ms
2025/07/01 15:16:11:413,5,0,24ms
2025/07/01 15:16:11:444,4,255,23ms
2025/07/01 15:16:11:528,4,0,23ms
2025/07/01 15:16:11:782,5,255,23ms
2025/07/01 15:16:11:942,5,0,23ms
2025/07/01 15:16:11:973,4,255,23ms
2025/07/01 15:16:12:059,4,0,25ms
2025/07/01 15:16:22:149,3,255,23ms
2025/07/01 15:16:22:211,3,0,23ms
2025/07/01 15:16:22:242,3,0,23ms
2025/07/01 15:16:22:273,2,255,23ms
2025/07/01 15:16:22:383,3,0,23ms
2025/07/01 15:16:22:414,2,0,23ms
2025/07/01 15:16:36:798,2,255,24ms
2025/07/01 15:16:36:889,2,0,23ms
2025/07/01 15:16:38:089,2,255,24ms
2025/07/01 15:16:38:206,2,0,23ms
2025/07/01 15:16:38:962,3,90,23ms
2025/07/01 15:16:38:993,2,255,23ms
2025/07/01 15:16:39:063,3,0,23ms
2025/07/01 15:16:39:095,2,0,24ms
2025/07/01 15:16:39:668,6,255,24ms
2025/07/01 15:16:39:735,6,0,23ms
2025/07/01 15:16:40:164,6,255,23ms
2025/07/01 15:16:40:243,6,0,24ms
2025/07/01 15:16:51:241,2,255,23ms
2025/07/01 15:16:51:341,2,0,23ms
2025/07/01 15:16:51:830,3,255,23ms
2025/07/01 15:16:51:898,3,0,23ms
2025/07/01 15:16:51:929,3,0,23ms
2025/07/01 15:16:51:960,2,255,23ms
2025/07/01 15:16:52:068,3,0,23ms
2025/07/01 15:16:52:100,2,0,25ms
2025/07/01 15:16:53:390,1,255,24ms
2025/07/01 15:16:53:487,1,0,23ms
2025/07/01 15:16:53:518,4,255,23ms
2025/07/01 15:16:53:617,4,0,24ms
2025/07/01 15:16:53:765,4,255,23ms
2025/07/01 15:16:53:862,4,0,23ms
2025/07/01 15:16:55:162,5,255,24ms
2025/07/01 15:16:55:327,5,0,24ms
2025/07/01 15:16:55:357,4,255,23ms
2025/07/01 15:16:55:441,4,0,23ms
2025/07/01 15:16:55:714,5,255,23ms
2025/07/01 15:16:55:874,5,0,23ms
2025/07/01 15:16:55:905,4,255,23ms
2025/07/01 15:16:55:989,4,0,24ms
2025/07/01 15:17:05:928,3,255,24ms
2025/07/01 15:17:05:989,3,0,23ms
2025/07/01 15:17:06:020,3,0,23ms
2025/07/01 15:17:06:050,2,255,22ms
2025/07/01 15:17:06:165,3,0,24ms
2025/07/01 15:17:06:195,2,0,23ms
2025/07/01 15:17:14:826,2,255,23ms
2025/07/01 15:17:14:938,2,0,23ms
2025/07/01 15:17:15:632,3,90,24ms
2025/07/01 15:17:15:662,2,255,23ms
2025/07/01 15:17:15:732,3,0,23ms
2025/07/01 15:17:15:763,2,0,23ms
2025/07/01 15:17:16:338,6,255,24ms
2025/07/01 15:17:16:405,6,0,23ms
2025/07/01 15:17:16:790,6,255,24ms
2025/07/01 15:17:16:857,6,0,24ms
2025/07/01 15:17:22:033,2,255,23ms
2025/07/01 15:17:22:132,2,0,23ms
2025/07/01 15:17:22:622,3,255,24ms
2025/07/01 15:17:22:690,3,0,23ms
2025/07/01 15:17:22:721,3,0,23ms
2025/07/01 15:17:22:752,2,255,23ms
2025/07/01 15:17:22:859,3,0,23ms
2025/07/01 15:17:22:890,2,0,23ms
2025/07/01 15:17:24:172,1,255,23ms
2025/07/01 15:17:24:271,1,0,24ms
2025/07/01 15:17:24:301,4,255,23ms
2025/07/01 15:17:24:398,4,0,24ms
2025/07/01 15:17:24:556,4,255,23ms
2025/07/01 15:17:24:649,4,0,24ms
2025/07/01 15:17:25:947,5,255,24ms
2025/07/01 15:17:26:107,5,0,23ms
2025/07/01 15:17:26:138,4,255,23ms
2025/07/01 15:17:26:221,4,0,23ms
2025/07/01 15:17:26:540,5,255,23ms
2025/07/01 15:17:26:699,5,0,23ms
2025/07/01 15:17:26:730,4,255,23ms
2025/07/01 15:17:26:816,4,0,24ms
2025/07/01 15:17:36:910,3,255,24ms
2025/07/01 15:17:36:971,3,0,23ms
2025/07/01 15:17:37:002,3,0,23ms
2025/07/01 15:17:37:033,2,255,24ms
2025/07/01 15:17:37:142,3,0,23ms
2025/07/01 15:17:37:173,2,0,24ms
2025/07/01 15:17:38:482,2,255,24ms
2025/07/01 15:17:38:576,2,0,23ms
2025/07/01 15:18:09:949,2,255,23ms
2025/07/01 15:18:10:071,2,0,24ms
2025/07/01 15:18:10:779,3,90,23ms
2025/07/01 15:18:10:810,2,255,23ms
2025/07/01 15:18:10:881,3,0,23ms
2025/07/01 15:18:10:912,2,0,23ms
2025/07/01 15:18:11:496,6,255,24ms
2025/07/01 15:18:11:563,6,0,24ms
2025/07/01 15:18:11:980,6,255,24ms
2025/07/01 15:18:12:047,6,0,23ms
2025/07/01 15:18:17:243,2,255,23ms
2025/07/01 15:18:17:338,2,0,24ms
2025/07/01 15:18:17:826,3,255,24ms
2025/07/01 15:18:17:893,3,0,23ms
2025/07/01 15:18:17:924,3,0,23ms
2025/07/01 15:18:17:955,2,255,23ms
2025/07/01 15:18:18:064,3,0,23ms
2025/07/01 15:18:18:095,2,0,24ms
2025/07/01 15:18:19:389,1,255,23ms
2025/07/01 15:18:19:487,1,0,23ms
2025/07/01 15:18:19:520,4,255,25ms
2025/07/01 15:18:19:612,4,0,23ms
2025/07/01 15:18:19:761,4,255,24ms
2025/07/01 15:18:19:858,4,0,24ms
2025/07/01 15:18:21:140,5,255,24ms
2025/07/01 15:18:21:301,5,0,23ms
2025/07/01 15:18:21:332,4,255,23ms
2025/07/01 15:18:21:416,4,0,23ms
2025/07/01 15:18:21:709,5,255,23ms
2025/07/01 15:18:21:872,5,0,24ms
2025/07/01 15:18:21:902,4,255,23ms
2025/07/01 15:18:21:985,4,0,23ms
2025/07/01 15:18:32:175,3,255,22ms
2025/07/01 15:18:32:239,3,0,23ms
2025/07/01 15:18:32:270,3,0,23ms
2025/07/01 15:18:32:300,2,255,24ms
2025/07/01 15:18:32:410,3,0,23ms
2025/07/01 15:18:32:441,2,0,23ms
2025/07/01 15:19:22:881,2,255,24ms
2025/07/01 15:19:22:999,2,0,24ms
2025/07/01 15:19:23:730,3,90,23ms
2025/07/01 15:19:23:761,2,255,23ms
2025/07/01 15:19:23:826,3,0,24ms
2025/07/01 15:19:23:857,2,0,23ms
2025/07/01 15:19:24:434,6,255,23ms
2025/07/01 15:19:24:508,6,0,24ms
2025/07/01 15:19:24:876,6,255,23ms
2025/07/01 15:19:24:944,6,0,23ms
2025/07/01 15:19:30:152,2,255,24ms
2025/07/01 15:19:30:252,2,0,24ms
2025/07/01 15:19:30:730,3,255,23ms
2025/07/01 15:19:30:798,3,0,24ms
2025/07/01 15:19:30:828,3,0,23ms
2025/07/01 15:19:30:859,2,255,23ms
2025/07/01 15:19:30:968,3,0,24ms
2025/07/01 15:19:30:999,2,0,24ms
2025/07/01 15:19:32:286,1,255,24ms
2025/07/01 15:19:32:383,1,0,23ms
2025/07/01 15:19:32:413,4,255,23ms
2025/07/01 15:19:32:508,4,0,25ms
2025/07/01 15:19:32:660,4,255,24ms
2025/07/01 15:19:32:756,4,0,23ms
2025/07/01 15:19:34:072,5,255,24ms
2025/07/01 15:19:34:232,5,0,23ms
2025/07/01 15:19:34:263,4,255,23ms
2025/07/01 15:19:34:347,4,0,23ms
2025/07/01 15:19:34:637,5,255,23ms
2025/07/01 15:19:34:795,5,0,23ms
2025/07/01 15:19:34:826,4,255,23ms
2025/07/01 15:19:34:910,4,0,23ms
2025/07/01 15:19:44:894,3,255,23ms
2025/07/01 15:19:44:956,3,0,23ms
2025/07/01 15:19:44:987,3,0,23ms
2025/07/01 15:19:45:018,2,255,23ms
2025/07/01 15:19:45:126,3,0,24ms
2025/07/01 15:19:45:157,2,0,23ms
2025/07/01 15:19:46:477,2,255,24ms
2025/07/01 15:19:46:572,2,0,25ms
2025/07/01 15:19:51:703,2,255,24ms
2025/07/01 15:19:51:819,2,0,23ms
2025/07/01 15:19:52:563,3,90,24ms
2025/07/01 15:19:52:593,2,255,23ms
2025/07/01 15:19:52:659,3,0,23ms
2025/07/01 15:19:52:690,2,0,23ms
2025/07/01 15:19:53:276,6,255,24ms
2025/07/01 15:19:53:342,6,0,24ms
2025/07/01 15:19:53:725,6,255,23ms
2025/07/01 15:19:53:792,6,0,24ms
2025/07/01 15:20:01:105,2,255,24ms
2025/07/01 15:20:01:205,2,0,23ms
2025/07/01 15:20:01:688,3,255,23ms
2025/07/01 15:20:01:756,3,0,23ms
2025/07/01 15:20:01:787,3,0,23ms
2025/07/01 15:20:01:818,2,255,23ms
2025/07/01 15:20:01:927,3,0,23ms
2025/07/01 15:20:01:958,2,0,23ms
2025/07/01 15:20:03:249,1,255,23ms
2025/07/01 15:20:03:348,1,0,24ms
2025/07/01 15:20:03:378,4,255,23ms
2025/07/01 15:20:03:472,4,0,23ms
2025/07/01 15:20:03:620,4,255,23ms
2025/07/01 15:20:03:717,4,0,23ms
2025/07/01 15:20:05:001,5,255,23ms
2025/07/01 15:20:05:160,5,0,23ms
2025/07/01 15:20:05:191,4,255,23ms
2025/07/01 15:20:05:275,4,0,23ms
2025/07/01 15:20:05:593,5,255,24ms
2025/07/01 15:20:05:754,5,0,23ms
2025/07/01 15:20:05:785,4,255,23ms
2025/07/01 15:20:05:870,4,0,23ms
2025/07/01 15:20:15:503,3,255,23ms
2025/07/01 15:20:15:565,3,0,23ms
2025/07/01 15:20:15:596,3,0,23ms
2025/07/01 15:20:15:627,2,255,23ms
2025/07/01 15:20:15:735,3,0,23ms
2025/07/01 15:20:15:766,2,0,24ms
2025/07/01 15:21:00:795,2,255,23ms
2025/07/01 15:21:00:908,2,0,23ms
2025/07/01 15:21:01:685,3,90,23ms
2025/07/01 15:21:01:716,2,255,23ms
2025/07/01 15:21:01:781,3,0,23ms
2025/07/01 15:21:01:812,2,0,24ms
2025/07/01 15:21:02:395,6,255,24ms
2025/07/01 15:21:02:463,6,0,23ms
2025/07/01 15:21:02:850,6,255,23ms
2025/07/01 15:21:02:918,6,0,23ms
2025/07/01 15:21:08:137,2,255,24ms
2025/07/01 15:21:08:236,2,0,24ms
2025/07/01 15:21:08:714,3,255,23ms
2025/07/01 15:21:08:781,3,0,23ms
2025/07/01 15:21:08:813,3,0,24ms
2025/07/01 15:21:08:845,2,255,23ms
2025/07/01 15:21:08:953,3,0,23ms
2025/07/01 15:21:08:984,2,0,24ms
2025/07/01 15:21:10:268,1,255,23ms
2025/07/01 15:21:10:368,1,0,25ms
2025/07/01 15:21:10:398,4,255,23ms
2025/07/01 15:21:10:492,4,0,23ms
2025/07/01 15:21:10:641,4,255,23ms
2025/07/01 15:21:10:734,4,0,23ms
2025/07/01 15:21:12:023,5,255,23ms
2025/07/01 15:21:12:184,5,0,23ms
2025/07/01 15:21:12:215,4,255,23ms
2025/07/01 15:21:12:298,4,0,24ms
2025/07/01 15:21:12:599,5,255,24ms
2025/07/01 15:21:12:758,5,0,24ms
2025/07/01 15:21:12:789,4,255,23ms
2025/07/01 15:21:12:876,4,0,24ms
2025/07/01 15:21:22:665,3,255,24ms
2025/07/01 15:21:22:727,3,0,23ms
2025/07/01 15:21:22:758,3,0,23ms
2025/07/01 15:21:22:790,2,255,24ms
2025/07/01 15:21:22:904,3,0,24ms
2025/07/01 15:21:22:935,2,0,23ms
2025/07/01 15:21:24:258,2,255,23ms
2025/07/01 15:21:24:352,2,0,23ms
2025/07/01 15:24:34:936,2,255,24ms
2025/07/01 15:24:35:051,2,0,23ms
2025/07/01 15:24:35:814,3,90,24ms
2025/07/01 15:24:35:845,2,255,23ms
2025/07/01 15:24:35:910,3,0,23ms
2025/07/01 15:24:35:941,2,0,24ms
2025/07/01 15:24:36:522,6,255,24ms
2025/07/01 15:24:36:589,6,0,23ms
2025/07/01 15:24:36:966,6,255,24ms
2025/07/01 15:24:37:033,6,0,24ms
2025/07/01 15:24:42:213,2,255,23ms
2025/07/01 15:24:42:307,2,0,23ms
2025/07/01 15:24:42:785,3,255,23ms
2025/07/01 15:24:42:853,3,0,24ms
2025/07/01 15:24:42:883,3,0,23ms
2025/07/01 15:24:42:915,2,255,24ms
2025/07/01 15:24:43:024,3,0,24ms
2025/07/01 15:24:43:055,2,0,23ms
2025/07/01 15:24:44:338,1,255,23ms
2025/07/01 15:24:44:436,1,0,23ms
2025/07/01 15:24:44:467,4,255,23ms
2025/07/01 15:24:44:560,4,0,23ms
2025/07/01 15:24:44:708,4,255,24ms
2025/07/01 15:24:44:805,4,0,23ms
2025/07/01 15:24:46:075,5,255,24ms
2025/07/01 15:24:46:238,5,0,23ms
2025/07/01 15:24:46:269,4,255,23ms
2025/07/01 15:24:46:353,4,0,23ms
2025/07/01 15:24:46:621,5,255,23ms
2025/07/01 15:24:46:782,5,0,23ms
2025/07/01 15:24:46:812,4,255,23ms
2025/07/01 15:24:46:896,4,0,23ms
2025/07/01 15:24:56:998,3,255,24ms
2025/07/01 15:24:57:058,3,0,23ms
2025/07/01 15:24:57:089,3,0,23ms
2025/07/01 15:24:57:121,2,255,24ms
2025/07/01 15:24:57:231,3,0,24ms
2025/07/01 15:24:57:263,2,0,25ms
2025/07/01 15:24:59:580,2,255,22ms
2025/07/01 15:24:59:700,2,0,23ms
2025/07/01 15:25:00:434,3,90,23ms
2025/07/01 15:25:00:465,2,255,23ms
2025/07/01 15:25:00:530,3,0,23ms
2025/07/01 15:25:00:561,2,0,24ms
2025/07/01 15:25:01:140,6,255,24ms
2025/07/01 15:25:01:208,6,0,23ms
2025/07/01 15:25:01:611,6,255,23ms
2025/07/01 15:25:01:679,6,0,23ms
2025/07/01 15:25:12:564,2,255,24ms
2025/07/01 15:25:12:664,2,0,23ms
2025/07/01 15:25:13:153,3,255,23ms
2025/07/01 15:25:13:221,3,0,23ms
2025/07/01 15:25:13:252,3,0,23ms
2025/07/01 15:25:13:283,2,255,24ms
2025/07/01 15:25:13:392,3,0,24ms
2025/07/01 15:25:13:422,2,0,23ms
2025/07/01 15:25:14:715,1,255,24ms
2025/07/01 15:25:14:814,1,0,23ms
2025/07/01 15:25:14:845,4,255,23ms
2025/07/01 15:25:14:938,4,0,24ms
2025/07/01 15:25:15:086,4,255,23ms
2025/07/01 15:25:15:179,4,0,23ms
2025/07/01 15:25:16:469,5,255,23ms
2025/07/01 15:25:16:632,5,0,24ms
2025/07/01 15:25:16:662,4,255,23ms
2025/07/01 15:25:16:746,4,0,23ms
2025/07/01 15:25:17:052,5,255,24ms
2025/07/01 15:25:17:213,5,0,23ms
2025/07/01 15:25:17:244,4,255,23ms
2025/07/01 15:25:17:328,4,0,23ms
2025/07/01 15:25:27:379,3,255,23ms
2025/07/01 15:25:27:441,3,0,23ms
2025/07/01 15:25:27:472,3,0,23ms
2025/07/01 15:25:27:503,2,255,23ms
2025/07/01 15:25:27:613,3,0,23ms
2025/07/01 15:25:27:644,2,0,23ms
2025/07/01 15:25:28:956,2,255,24ms
2025/07/01 15:25:29:049,2,0,23ms
2025/07/01 15:25:30:241,2,255,23ms
2025/07/01 15:25:30:353,2,0,23ms
2025/07/01 15:25:31:105,3,90,23ms
2025/07/01 15:25:31:137,2,255,25ms
2025/07/01 15:25:31:205,3,0,23ms
2025/07/01 15:25:31:237,2,0,25ms
2025/07/01 15:25:31:812,6,255,23ms
2025/07/01 15:25:31:880,6,0,23ms
2025/07/01 15:25:32:276,6,255,24ms
2025/07/01 15:25:32:349,6,0,23ms
2025/07/01 15:25:43:323,2,255,23ms
2025/07/01 15:25:43:424,2,0,23ms
2025/07/01 15:25:43:907,3,255,24ms
2025/07/01 15:25:43:975,3,0,24ms
2025/07/01 15:25:44:005,3,0,23ms
2025/07/01 15:25:44:036,2,255,24ms
2025/07/01 15:25:44:144,3,0,23ms
2025/07/01 15:25:44:175,2,0,23ms
2025/07/01 15:25:45:450,1,255,23ms
2025/07/01 15:25:45:549,1,0,24ms
2025/07/01 15:25:45:579,4,255,23ms
2025/07/01 15:25:45:674,4,0,24ms
2025/07/01 15:25:45:822,4,255,24ms
2025/07/01 15:25:45:919,4,0,23ms
2025/07/01 15:25:47:212,5,255,23ms
2025/07/01 15:25:47:372,5,0,23ms
2025/07/01 15:25:47:403,4,255,23ms
2025/07/01 15:25:47:487,4,0,24ms
2025/07/01 15:25:47:760,5,255,24ms
2025/07/01 15:25:47:924,5,0,23ms
2025/07/01 15:25:47:956,4,255,24ms
2025/07/01 15:25:48:041,4,0,23ms
2025/07/01 15:25:58:157,3,255,24ms
2025/07/01 15:25:58:217,3,0,23ms
2025/07/01 15:25:58:249,3,0,23ms
2025/07/01 15:25:58:279,2,255,23ms
2025/07/01 15:25:58:389,3,0,23ms
2025/07/01 15:25:58:420,2,0,24ms
2025/07/01 15:26:09:526,2,255,24ms
2025/07/01 15:26:09:638,2,0,24ms
2025/07/01 15:26:10:422,3,90,23ms
2025/07/01 15:26:10:453,2,255,23ms
2025/07/01 15:26:10:518,3,0,23ms
2025/07/01 15:26:10:549,2,0,23ms
2025/07/01 15:26:11:124,6,255,24ms
2025/07/01 15:26:11:192,6,0,24ms
2025/07/01 15:26:11:601,6,255,23ms
2025/07/01 15:26:11:669,6,0,24ms
2025/07/01 15:26:22:637,2,255,23ms
2025/07/01 15:26:22:733,2,0,23ms
2025/07/01 15:26:23:223,3,255,23ms
2025/07/01 15:26:23:290,3,0,23ms
2025/07/01 15:26:23:321,3,0,23ms
2025/07/01 15:26:23:352,2,255,23ms
2025/07/01 15:26:23:466,3,0,24ms
2025/07/01 15:26:23:496,2,0,23ms
2025/07/01 15:26:24:778,1,255,24ms
2025/07/01 15:26:24:875,1,0,23ms
2025/07/01 15:26:24:906,4,255,23ms
2025/07/01 15:26:25:000,4,0,23ms
2025/07/01 15:26:25:149,4,255,23ms
2025/07/01 15:26:25:243,4,0,24ms
2025/07/01 15:26:26:533,5,255,23ms
2025/07/01 15:26:26:695,5,0,23ms
2025/07/01 15:26:26:726,4,255,23ms
2025/07/01 15:26:26:810,4,0,24ms
2025/07/01 15:26:27:097,5,255,23ms
2025/07/01 15:26:27:257,5,0,23ms
2025/07/01 15:26:27:288,4,255,23ms
2025/07/01 15:26:27:370,4,0,23ms
2025/07/01 15:26:37:610,3,255,24ms
2025/07/01 15:26:37:672,3,0,23ms
2025/07/01 15:26:37:703,3,0,23ms
2025/07/01 15:26:37:735,2,255,25ms
2025/07/01 15:26:37:850,3,0,25ms
2025/07/01 15:26:37:881,2,0,25ms
2025/07/01 15:26:39:198,2,255,24ms
2025/07/01 15:26:39:293,2,0,25ms
2025/07/01 15:26:46:695,2,255,23ms
2025/07/01 15:26:46:807,2,0,23ms
2025/07/01 15:26:47:490,3,90,24ms
2025/07/01 15:26:47:521,2,255,23ms
2025/07/01 15:26:47:587,3,0,24ms
2025/07/01 15:26:47:618,2,0,23ms
2025/07/01 15:26:48:201,6,255,24ms
2025/07/01 15:26:48:268,6,0,23ms
2025/07/01 15:26:48:642,6,255,23ms
2025/07/01 15:26:48:710,6,0,23ms
2025/07/01 15:26:53:861,2,255,24ms
2025/07/01 15:26:53:960,2,0,23ms
2025/07/01 15:26:54:460,3,255,24ms
2025/07/01 15:26:54:528,3,0,23ms
2025/07/01 15:26:54:559,3,0,23ms
2025/07/01 15:26:54:590,2,255,23ms
2025/07/01 15:26:54:698,3,0,23ms
2025/07/01 15:26:54:729,2,0,23ms
2025/07/01 15:26:56:027,1,255,26ms
2025/07/01 15:26:56:123,1,0,23ms
2025/07/01 15:26:56:154,4,255,23ms
2025/07/01 15:26:56:247,4,0,24ms
2025/07/01 15:26:56:395,4,255,23ms
2025/07/01 15:26:56:488,4,0,23ms
2025/07/01 15:26:57:783,5,255,23ms
2025/07/01 15:26:57:942,5,0,24ms
2025/07/01 15:26:57:972,4,255,23ms
2025/07/01 15:26:58:057,4,0,24ms
2025/07/01 15:26:58:315,5,255,23ms
2025/07/01 15:26:58:479,5,0,23ms
2025/07/01 15:26:58:510,4,255,23ms
2025/07/01 15:26:58:594,4,0,24ms
2025/07/01 15:27:08:521,3,255,24ms
2025/07/01 15:27:08:582,3,0,24ms
2025/07/01 15:27:08:613,3,0,24ms
2025/07/01 15:27:08:644,2,255,23ms
2025/07/01 15:27:08:753,3,0,23ms
2025/07/01 15:27:08:783,2,0,23ms
2025/07/01 15:27:52:236,2,255,24ms
2025/07/01 15:27:52:346,2,0,24ms
2025/07/01 15:27:53:061,3,90,23ms
2025/07/01 15:27:53:092,2,255,23ms
2025/07/01 15:27:53:162,3,0,24ms
2025/07/01 15:27:53:192,2,0,23ms
2025/07/01 15:27:53:767,6,255,23ms
2025/07/01 15:27:53:835,6,0,23ms
2025/07/01 15:27:54:213,6,255,23ms
2025/07/01 15:27:54:280,6,0,24ms
2025/07/01 15:27:59:464,2,255,24ms
2025/07/01 15:27:59:562,2,0,24ms
2025/07/01 15:28:00:042,3,255,24ms
2025/07/01 15:28:00:110,3,0,24ms
2025/07/01 15:28:00:140,3,0,23ms
2025/07/01 15:28:00:171,2,255,23ms
2025/07/01 15:28:00:281,3,0,24ms
2025/07/01 15:28:00:312,2,0,23ms
2025/07/01 15:28:01:601,1,255,24ms
2025/07/01 15:28:01:701,1,0,24ms
2025/07/01 15:28:01:732,4,255,24ms
2025/07/01 15:28:01:825,4,0,23ms
2025/07/01 15:28:01:978,4,255,24ms
2025/07/01 15:28:02:070,4,0,23ms
2025/07/01 15:28:03:312,5,255,24ms
2025/07/01 15:28:03:471,5,0,23ms
2025/07/01 15:28:03:503,4,255,24ms
2025/07/01 15:28:03:586,4,0,23ms
2025/07/01 15:28:03:903,5,255,24ms
2025/07/01 15:28:04:062,5,0,23ms
2025/07/01 15:28:04:092,4,255,23ms
2025/07/01 15:28:04:176,4,0,24ms
2025/07/01 15:28:13:766,3,255,24ms
2025/07/01 15:28:13:827,3,0,23ms
2025/07/01 15:28:13:858,3,0,23ms
2025/07/01 15:28:13:889,2,255,23ms
2025/07/01 15:28:13:997,3,0,23ms
2025/07/01 15:28:14:028,2,0,24ms
2025/07/01 15:28:32:123,2,255,23ms
2025/07/01 15:28:32:216,2,0,24ms
2025/07/01 15:30:22:146,2,255,23ms
2025/07/01 15:30:22:262,2,0,23ms
2025/07/01 15:30:23:002,3,90,23ms
2025/07/01 15:30:23:033,2,255,23ms
2025/07/01 15:30:23:098,3,0,24ms
2025/07/01 15:30:23:129,2,0,23ms
2025/07/01 15:30:23:707,6,255,23ms
2025/07/01 15:30:23:776,6,0,25ms
2025/07/01 15:30:24:168,6,255,24ms
2025/07/01 15:30:24:234,6,0,23ms
2025/07/01 15:30:29:455,2,255,23ms
2025/07/01 15:30:29:553,2,0,23ms
2025/07/01 15:30:30:038,3,255,23ms
2025/07/01 15:30:30:106,3,0,23ms
2025/07/01 15:30:30:137,3,0,23ms
2025/07/01 15:30:30:169,2,255,24ms
2025/07/01 15:30:30:277,3,0,23ms
2025/07/01 15:30:30:308,2,0,23ms
2025/07/01 15:30:31:596,1,255,23ms
2025/07/01 15:30:31:694,1,0,23ms
2025/07/01 15:30:31:725,4,255,23ms
2025/07/01 15:30:31:818,4,0,24ms
2025/07/01 15:30:31:966,4,255,23ms
2025/07/01 15:30:32:063,4,0,23ms
2025/07/01 15:30:33:370,5,255,23ms
2025/07/01 15:30:33:531,5,0,23ms
2025/07/01 15:30:33:562,4,255,23ms
2025/07/01 15:30:33:645,4,0,23ms
2025/07/01 15:30:33:932,5,255,24ms
2025/07/01 15:30:34:092,5,0,23ms
2025/07/01 15:30:34:123,4,255,23ms
2025/07/01 15:30:34:207,4,0,23ms
2025/07/01 15:30:44:023,3,255,24ms
2025/07/01 15:30:44:084,3,0,23ms
2025/07/01 15:30:44:115,3,0,23ms
2025/07/01 15:30:44:146,2,255,24ms
2025/07/01 15:30:44:257,3,0,24ms
2025/07/01 15:30:44:288,2,0,24ms
2025/07/01 15:31:22:542,2,255,24ms
2025/07/01 15:31:22:654,2,0,23ms
2025/07/01 15:31:23:400,3,90,24ms
2025/07/01 15:31:23:430,2,255,23ms
2025/07/01 15:31:23:501,3,0,24ms
2025/07/01 15:31:23:531,2,0,23ms
2025/07/01 15:31:24:101,6,255,24ms
2025/07/01 15:31:24:172,6,0,24ms
2025/07/01 15:31:24:549,6,255,24ms
2025/07/01 15:31:24:616,6,0,24ms
2025/07/01 15:31:29:826,2,255,23ms
2025/07/01 15:31:29:928,2,0,24ms
2025/07/01 15:31:30:411,3,255,24ms
2025/07/01 15:31:30:481,3,0,23ms
2025/07/01 15:31:30:512,3,0,23ms
2025/07/01 15:31:30:543,2,255,23ms
2025/07/01 15:31:30:656,3,0,24ms
2025/07/01 15:31:30:687,2,0,23ms
2025/07/01 15:31:31:966,1,255,24ms
2025/07/01 15:31:32:065,1,0,23ms
2025/07/01 15:31:32:096,4,255,23ms
2025/07/01 15:31:32:188,4,0,23ms
2025/07/01 15:31:32:336,4,255,24ms
2025/07/01 15:31:32:435,4,0,23ms
2025/07/01 15:31:33:734,5,255,23ms
2025/07/01 15:31:33:896,5,0,23ms
2025/07/01 15:31:33:927,4,255,23ms
2025/07/01 15:31:34:012,4,0,23ms
2025/07/01 15:31:34:302,5,255,23ms
2025/07/01 15:31:34:461,5,0,23ms
2025/07/01 15:31:34:492,4,255,23ms
2025/07/01 15:31:34:576,4,0,23ms
2025/07/01 15:31:44:682,3,255,24ms
2025/07/01 15:31:44:743,3,0,23ms
2025/07/01 15:31:44:774,3,0,23ms
2025/07/01 15:31:44:805,2,255,23ms
2025/07/01 15:31:44:913,3,0,23ms
2025/07/01 15:31:44:944,2,0,23ms
2025/07/01 15:32:02:802,2,255,24ms
2025/07/01 15:32:02:896,2,0,23ms
2025/07/01 15:32:04:087,2,255,24ms
2025/07/01 15:32:04:197,2,0,23ms
2025/07/01 15:32:04:995,3,90,24ms
2025/07/01 15:32:05:024,2,255,24ms
2025/07/01 15:32:05:089,3,0,23ms
2025/07/01 15:32:05:120,2,0,24ms
2025/07/01 15:32:05:696,6,255,24ms
2025/07/01 15:32:05:763,6,0,23ms
2025/07/01 15:32:06:194,6,255,24ms
2025/07/01 15:32:06:262,6,0,23ms
2025/07/01 15:32:17:305,2,255,23ms
2025/07/01 15:32:17:404,2,0,23ms
2025/07/01 15:32:17:891,3,255,24ms
2025/07/01 15:32:17:957,3,0,23ms
2025/07/01 15:32:17:988,3,0,23ms
2025/07/01 15:32:18:019,2,255,23ms
2025/07/01 15:32:18:129,3,0,23ms
2025/07/01 15:32:18:160,2,0,23ms
2025/07/01 15:32:19:441,1,255,23ms
2025/07/01 15:32:19:538,1,0,23ms
2025/07/01 15:32:19:569,4,255,23ms
2025/07/01 15:32:19:664,4,0,24ms
2025/07/01 15:32:19:813,4,255,23ms
