时间,通道,亮度,设置时间
2025/06/28 10:52:22:359,6,0,24ms
2025/06/28 10:52:22:739,6,255,24ms
2025/06/28 10:52:22:805,6,0,23ms
2025/06/28 10:52:27:997,2,255,24ms
2025/06/28 10:52:28:106,2,0,24ms
2025/06/28 10:52:28:587,3,255,24ms
2025/06/28 10:52:28:655,3,0,23ms
2025/06/28 10:52:28:686,2,255,23ms
2025/06/28 10:52:28:795,2,0,24ms
2025/06/28 10:52:30:084,1,255,23ms
2025/06/28 10:52:30:196,1,0,24ms
2025/06/28 10:52:30:226,4,255,23ms
2025/06/28 10:52:30:330,4,0,24ms
2025/06/28 10:52:30:486,4,255,23ms
2025/06/28 10:52:30:594,4,0,24ms
2025/06/28 10:52:31:883,5,255,24ms
2025/06/28 10:52:32:046,5,0,23ms
2025/06/28 10:52:32:077,4,255,23ms
2025/06/28 10:52:32:159,4,0,23ms
2025/06/28 10:52:32:452,5,255,24ms
2025/06/28 10:52:32:613,5,0,23ms
2025/06/28 10:52:32:644,4,255,23ms
2025/06/28 10:52:32:729,4,0,24ms
2025/06/28 10:52:42:855,3,255,24ms
2025/06/28 10:52:42:916,3,0,23ms
2025/06/28 10:52:42:947,3,0,24ms
2025/06/28 10:52:42:978,2,255,24ms
2025/06/28 10:52:43:087,3,0,23ms
2025/06/28 10:52:43:118,2,0,23ms
2025/06/28 10:52:44:452,2,255,23ms
2025/06/28 10:52:44:547,2,0,23ms
2025/06/28 10:54:12:850,2,255,24ms
2025/06/28 10:54:12:974,2,0,23ms
2025/06/28 10:54:13:666,3,90,23ms
2025/06/28 10:54:13:697,2,255,23ms
2025/06/28 10:54:13:767,3,0,23ms
2025/06/28 10:54:13:798,2,0,24ms
2025/06/28 10:54:14:369,6,255,24ms
2025/06/28 10:54:14:437,6,0,24ms
2025/06/28 10:54:14:846,6,255,24ms
2025/06/28 10:54:14:919,6,0,23ms
2025/06/28 10:54:20:146,2,255,23ms
2025/06/28 10:54:20:255,2,0,24ms
2025/06/28 10:54:20:740,3,255,24ms
2025/06/28 10:54:20:808,3,0,23ms
2025/06/28 10:54:20:839,2,255,23ms
2025/06/28 10:54:20:948,2,0,24ms
2025/06/28 10:54:22:235,1,255,24ms
2025/06/28 10:54:22:347,1,0,24ms
2025/06/28 10:54:22:377,4,255,23ms
2025/06/28 10:54:22:485,4,0,24ms
2025/06/28 10:54:22:641,4,255,23ms
2025/06/28 10:54:22:745,4,0,23ms
2025/06/28 10:54:24:030,5,255,23ms
2025/06/28 10:54:24:190,5,0,23ms
2025/06/28 10:54:24:221,4,255,23ms
2025/06/28 10:54:24:307,4,0,24ms
2025/06/28 10:54:24:640,5,255,23ms
2025/06/28 10:54:24:803,5,0,24ms
2025/06/28 10:54:24:833,4,255,23ms
2025/06/28 10:54:24:918,4,0,23ms
2025/06/28 10:54:34:388,3,255,23ms
2025/06/28 10:54:34:450,3,0,23ms
2025/06/28 10:54:34:481,3,0,24ms
2025/06/28 10:54:34:512,2,255,24ms
2025/06/28 10:54:34:624,3,0,24ms
2025/06/28 10:54:34:655,2,0,24ms
2025/06/28 10:55:10:725,2,255,23ms
2025/06/28 10:55:10:849,2,0,24ms
2025/06/28 10:55:11:593,3,90,24ms
2025/06/28 10:55:11:623,2,255,23ms
2025/06/28 10:55:11:689,3,0,23ms
2025/06/28 10:55:11:720,2,0,23ms
2025/06/28 10:55:12:307,6,255,24ms
2025/06/28 10:55:12:374,6,0,24ms
2025/06/28 10:55:12:763,6,255,24ms
2025/06/28 10:55:12:830,6,0,23ms
2025/06/28 10:55:18:019,2,255,24ms
2025/06/28 10:55:18:128,2,0,25ms
2025/06/28 10:55:18:606,3,255,24ms
2025/06/28 10:55:18:673,3,0,23ms
2025/06/28 10:55:18:704,2,255,23ms
2025/06/28 10:55:18:813,2,0,24ms
2025/06/28 10:55:20:096,1,255,23ms
2025/06/28 10:55:20:208,1,0,24ms
2025/06/28 10:55:20:238,4,255,23ms
2025/06/28 10:55:20:340,4,0,23ms
2025/06/28 10:55:20:486,4,255,24ms
2025/06/28 10:55:20:591,4,0,23ms
2025/06/28 10:55:21:897,5,255,24ms
2025/06/28 10:55:22:055,5,0,23ms
2025/06/28 10:55:22:086,4,255,23ms
2025/06/28 10:55:22:171,4,0,24ms
2025/06/28 10:55:22:514,5,255,24ms
2025/06/28 10:55:22:673,5,0,24ms
2025/06/28 10:55:22:704,4,255,24ms
2025/06/28 10:55:22:787,4,0,23ms
2025/06/28 10:55:53:464,3,255,23ms
2025/06/28 10:55:53:527,3,0,23ms
2025/06/28 10:55:53:558,3,0,24ms
2025/06/28 10:55:53:589,2,255,23ms
2025/06/28 10:55:53:698,3,0,23ms
2025/06/28 10:55:53:728,2,0,23ms
2025/06/28 10:55:55:062,2,255,23ms
2025/06/28 10:55:55:157,2,0,24ms
2025/06/28 10:55:56:352,2,255,23ms
2025/06/28 10:55:56:481,2,0,24ms
2025/06/28 10:55:57:144,3,90,24ms
2025/06/28 10:55:57:174,2,255,24ms
2025/06/28 10:55:57:239,3,0,24ms
2025/06/28 10:55:57:270,2,0,23ms
2025/06/28 10:55:57:856,6,255,24ms
2025/06/28 10:55:57:922,6,0,24ms
2025/06/28 10:55:58:349,6,255,23ms
2025/06/28 10:55:58:416,6,0,24ms
2025/06/28 10:56:09:499,2,255,23ms
2025/06/28 10:56:09:605,2,0,23ms
2025/06/28 10:56:10:096,3,255,23ms
2025/06/28 10:56:10:165,3,0,23ms
2025/06/28 10:56:10:196,2,255,23ms
2025/06/28 10:56:10:309,2,0,24ms
2025/06/28 10:56:11:595,1,255,24ms
2025/06/28 10:56:11:707,1,0,23ms
2025/06/28 10:56:11:739,4,255,25ms
2025/06/28 10:56:11:843,4,0,23ms
2025/06/28 10:56:11:993,4,255,24ms
2025/06/28 10:56:12:097,4,0,23ms
2025/06/28 10:56:13:385,5,255,24ms
2025/06/28 10:56:13:549,5,0,24ms
2025/06/28 10:56:13:579,4,255,23ms
2025/06/28 10:56:13:665,4,0,24ms
2025/06/28 10:56:13:910,5,255,23ms
2025/06/28 10:56:14:070,5,0,23ms
2025/06/28 10:56:14:101,4,255,23ms
2025/06/28 10:56:14:185,4,0,23ms
2025/06/28 10:56:24:175,3,255,24ms
2025/06/28 10:56:24:237,3,0,23ms
2025/06/28 10:56:24:268,3,0,24ms
2025/06/28 10:56:24:300,2,255,24ms
2025/06/28 10:56:24:408,3,0,23ms
2025/06/28 10:56:24:439,2,0,23ms
2025/06/28 10:56:35:930,2,255,24ms
2025/06/28 10:56:36:051,2,0,23ms
2025/06/28 10:56:36:764,3,90,24ms
2025/06/28 10:56:36:794,2,255,23ms
2025/06/28 10:56:36:866,3,0,24ms
2025/06/28 10:56:36:896,2,0,24ms
2025/06/28 10:56:37:466,6,255,24ms
2025/06/28 10:56:37:534,6,0,23ms
2025/06/28 10:56:37:881,6,255,23ms
2025/06/28 10:56:37:949,6,0,23ms
2025/06/28 10:56:43:047,2,255,23ms
2025/06/28 10:56:43:158,2,0,23ms
2025/06/28 10:56:43:649,3,255,24ms
2025/06/28 10:56:43:717,3,0,24ms
2025/06/28 10:56:43:747,2,255,24ms
2025/06/28 10:56:43:854,2,0,24ms
2025/06/28 10:56:45:141,1,255,23ms
2025/06/28 10:56:45:253,1,0,24ms
2025/06/28 10:56:45:283,4,255,23ms
2025/06/28 10:56:45:383,4,0,23ms
2025/06/28 10:56:45:539,4,255,24ms
2025/06/28 10:56:45:642,4,0,23ms
2025/06/28 10:56:46:946,5,255,23ms
2025/06/28 10:56:47:107,5,0,23ms
2025/06/28 10:56:47:138,4,255,23ms
2025/06/28 10:56:47:221,4,0,23ms
2025/06/28 10:56:47:492,5,255,23ms
2025/06/28 10:56:47:654,5,0,24ms
2025/06/28 10:56:47:685,4,255,23ms
2025/06/28 10:56:47:769,4,0,23ms
2025/06/28 10:56:57:799,3,255,24ms
2025/06/28 10:56:57:860,3,0,24ms
2025/06/28 10:56:57:891,3,0,23ms
2025/06/28 10:56:57:922,2,255,24ms
2025/06/28 10:56:58:033,3,0,24ms
2025/06/28 10:56:58:064,2,0,24ms
2025/06/28 10:56:59:389,2,255,24ms
2025/06/28 10:56:59:484,2,0,23ms
2025/06/28 10:57:33:010,2,255,24ms
2025/06/28 10:57:33:135,2,0,24ms
2025/06/28 10:57:33:809,3,90,24ms
2025/06/28 10:57:33:840,2,255,24ms
2025/06/28 10:57:33:905,3,0,24ms
2025/06/28 10:57:33:936,2,0,24ms
2025/06/28 10:57:34:509,6,255,24ms
2025/06/28 10:57:34:576,6,0,24ms
2025/06/28 10:57:34:979,6,255,23ms
2025/06/28 10:57:35:047,6,0,23ms
2025/06/28 10:57:40:253,2,255,23ms
2025/06/28 10:57:40:362,2,0,23ms
2025/06/28 10:57:40:854,3,255,24ms
2025/06/28 10:57:40:922,3,0,23ms
2025/06/28 10:57:40:953,2,255,23ms
2025/06/28 10:57:41:062,2,0,24ms
2025/06/28 10:57:42:346,1,255,23ms
2025/06/28 10:57:42:459,1,0,24ms
2025/06/28 10:57:42:489,4,255,23ms
2025/06/28 10:57:42:596,4,0,23ms
2025/06/28 10:57:42:745,4,255,24ms
2025/06/28 10:57:42:850,4,0,24ms
2025/06/28 10:57:44:109,5,255,23ms
2025/06/28 10:57:44:270,5,0,24ms
2025/06/28 10:57:44:299,4,255,23ms
2025/06/28 10:57:44:384,4,0,23ms
2025/06/28 10:57:44:688,5,255,24ms
2025/06/28 10:57:44:848,5,0,23ms
2025/06/28 10:57:44:879,4,255,24ms
2025/06/28 10:57:44:963,4,0,23ms
2025/06/28 10:57:54:554,3,255,24ms
2025/06/28 10:57:54:616,3,0,24ms
2025/06/28 10:57:54:647,3,0,23ms
2025/06/28 10:57:54:678,2,255,24ms
2025/06/28 10:57:54:789,3,0,23ms
2025/06/28 10:57:54:820,2,0,24ms
2025/06/28 11:00:11:112,2,255,24ms
2025/06/28 11:00:11:237,2,0,23ms
2025/06/28 11:00:11:912,3,90,23ms
2025/06/28 11:00:11:943,2,255,23ms
2025/06/28 11:00:12:009,3,0,23ms
2025/06/28 11:00:12:040,2,0,24ms
2025/06/28 11:00:12:622,6,255,23ms
2025/06/28 11:00:12:689,6,0,23ms
2025/06/28 11:00:13:082,6,255,23ms
2025/06/28 11:00:13:149,6,0,23ms
2025/06/28 11:00:18:341,2,255,24ms
2025/06/28 11:00:18:449,2,0,23ms
2025/06/28 11:00:18:931,3,255,24ms
2025/06/28 11:00:18:997,3,0,23ms
2025/06/28 11:00:19:028,2,255,23ms
2025/06/28 11:00:19:136,2,0,24ms
2025/06/28 11:00:20:431,1,255,23ms
2025/06/28 11:00:20:541,1,0,23ms
2025/06/28 11:00:20:572,4,255,24ms
2025/06/28 11:00:20:678,4,0,23ms
2025/06/28 11:00:20:828,4,255,23ms
2025/06/28 11:00:20:933,4,0,24ms
2025/06/28 11:00:22:193,5,255,24ms
2025/06/28 11:00:22:351,5,0,23ms
2025/06/28 11:00:22:382,4,255,23ms
2025/06/28 11:00:22:466,4,0,23ms
2025/06/28 11:00:22:777,5,255,24ms
2025/06/28 11:00:22:937,5,0,23ms
2025/06/28 11:00:22:968,4,255,23ms
2025/06/28 11:00:23:051,4,0,23ms
2025/06/28 11:00:32:945,3,255,23ms
2025/06/28 11:00:33:006,3,0,23ms
2025/06/28 11:00:33:037,3,0,23ms
2025/06/28 11:00:33:068,2,255,23ms
2025/06/28 11:00:33:177,3,0,23ms
2025/06/28 11:00:33:209,2,0,24ms
2025/06/28 11:00:42:327,2,255,24ms
2025/06/28 11:00:42:419,2,0,23ms
2025/06/28 11:00:59:039,2,255,24ms
2025/06/28 11:00:59:165,2,0,24ms
2025/06/28 11:00:59:850,3,90,23ms
2025/06/28 11:00:59:881,2,255,23ms
2025/06/28 11:00:59:946,3,0,23ms
2025/06/28 11:00:59:977,2,0,23ms
2025/06/28 11:01:00:557,6,255,23ms
2025/06/28 11:01:00:624,6,0,24ms
2025/06/28 11:01:01:002,6,255,23ms
2025/06/28 11:01:01:069,6,0,24ms
2025/06/28 11:01:06:239,2,255,24ms
2025/06/28 11:01:06:348,2,0,23ms
2025/06/28 11:01:06:830,3,255,24ms
2025/06/28 11:01:06:900,3,0,24ms
2025/06/28 11:01:06:931,2,255,24ms
2025/06/28 11:01:07:039,2,0,23ms
2025/06/28 11:01:08:785,1,255,24ms
2025/06/28 11:01:08:896,1,0,25ms
2025/06/28 11:01:08:926,4,255,23ms
2025/06/28 11:01:09:030,4,0,23ms
2025/06/28 11:01:09:175,4,255,23ms
2025/06/28 11:01:09:280,4,0,23ms
2025/06/28 11:01:10:573,5,255,24ms
2025/06/28 11:01:10:732,5,0,23ms
2025/06/28 11:01:10:763,4,255,23ms
2025/06/28 11:01:10:847,4,0,24ms
2025/06/28 11:01:11:087,5,255,24ms
2025/06/28 11:01:11:248,5,0,24ms
2025/06/28 11:01:11:278,4,255,24ms
2025/06/28 11:01:11:362,4,0,24ms
2025/06/28 11:01:21:454,3,255,24ms
2025/06/28 11:01:21:518,3,0,24ms
2025/06/28 11:01:21:549,3,0,24ms
2025/06/28 11:01:21:580,2,255,24ms
2025/06/28 11:01:21:690,3,0,25ms
2025/06/28 11:01:21:720,2,0,23ms
2025/06/28 11:01:40:535,2,255,24ms
2025/06/28 11:01:40:660,2,0,23ms
2025/06/28 11:01:41:369,3,90,23ms
2025/06/28 11:01:41:401,2,255,23ms
2025/06/28 11:01:41:471,3,0,25ms
2025/06/28 11:01:41:501,2,0,24ms
2025/06/28 11:01:42:063,6,255,24ms
2025/06/28 11:01:42:135,6,0,24ms
2025/06/28 11:01:42:521,6,255,23ms
2025/06/28 11:01:42:589,6,0,23ms
2025/06/28 11:01:47:785,2,255,24ms
2025/06/28 11:01:47:892,2,0,24ms
2025/06/28 11:01:48:376,3,255,23ms
2025/06/28 11:01:48:444,3,0,24ms
2025/06/28 11:01:48:474,2,255,23ms
2025/06/28 11:01:48:584,2,0,23ms
2025/06/28 11:01:49:876,1,255,23ms
2025/06/28 11:01:49:993,1,0,24ms
2025/06/28 11:01:50:023,4,255,23ms
2025/06/28 11:01:50:131,4,0,24ms
2025/06/28 11:01:50:279,4,255,24ms
2025/06/28 11:01:50:382,4,0,23ms
2025/06/28 11:01:51:658,5,255,24ms
2025/06/28 11:01:51:820,5,0,23ms
2025/06/28 11:01:51:851,4,255,23ms
2025/06/28 11:01:51:936,4,0,23ms
2025/06/28 11:01:52:255,5,255,24ms
2025/06/28 11:01:52:414,5,0,23ms
2025/06/28 11:01:52:446,4,255,24ms
2025/06/28 11:01:52:528,4,0,23ms
2025/06/28 11:02:02:118,3,255,24ms
2025/06/28 11:02:02:179,3,0,23ms
2025/06/28 11:02:02:210,3,0,23ms
2025/06/28 11:02:02:241,2,255,23ms
2025/06/28 11:02:02:351,3,0,23ms
2025/06/28 11:02:02:383,2,0,24ms
2025/06/28 11:02:03:710,2,255,24ms
2025/06/28 11:02:03:807,2,0,24ms
2025/06/28 11:02:23:606,2,255,24ms
2025/06/28 11:02:23:731,2,0,23ms
2025/06/28 11:02:24:430,3,90,24ms
2025/06/28 11:02:24:460,2,255,23ms
2025/06/28 11:02:24:526,3,0,24ms
2025/06/28 11:02:24:557,2,0,24ms
2025/06/28 11:02:25:135,6,255,24ms
2025/06/28 11:02:25:203,6,0,23ms
2025/06/28 11:02:25:615,6,255,23ms
2025/06/28 11:02:25:683,6,0,24ms
2025/06/28 11:02:30:909,2,255,23ms
2025/06/28 11:02:31:017,2,0,23ms
2025/06/28 11:02:31:503,3,255,23ms
2025/06/28 11:02:31:574,3,0,24ms
2025/06/28 11:02:31:604,2,255,23ms
2025/06/28 11:02:31:713,2,0,24ms
2025/06/28 11:02:33:393,1,255,23ms
2025/06/28 11:02:33:505,1,0,23ms
2025/06/28 11:02:33:536,4,255,23ms
2025/06/28 11:02:33:636,4,0,23ms
2025/06/28 11:02:33:784,4,255,23ms
2025/06/28 11:02:33:891,4,0,23ms
2025/06/28 11:02:35:174,5,255,23ms
2025/06/28 11:02:35:336,5,0,25ms
2025/06/28 11:02:35:366,4,255,23ms
2025/06/28 11:02:35:450,4,0,23ms
2025/06/28 11:02:35:728,5,255,24ms
2025/06/28 11:02:35:887,5,0,24ms
2025/06/28 11:02:35:918,4,255,23ms
2025/06/28 11:02:36:000,4,0,23ms
2025/06/28 11:02:45:968,3,255,24ms
2025/06/28 11:02:46:030,3,0,23ms
2025/06/28 11:02:46:061,3,0,24ms
2025/06/28 11:02:46:092,2,255,23ms
2025/06/28 11:02:46:203,3,0,24ms
2025/06/28 11:02:46:234,2,0,24ms
2025/06/28 11:03:10:837,2,255,23ms
2025/06/28 11:03:10:963,2,0,24ms
2025/06/28 11:03:11:729,3,90,23ms
2025/06/28 11:03:11:761,2,255,24ms
2025/06/28 11:03:11:831,3,0,23ms
2025/06/28 11:03:11:863,2,0,24ms
2025/06/28 11:03:12:432,6,255,24ms
2025/06/28 11:03:12:500,6,0,23ms
2025/06/28 11:03:12:944,6,255,24ms
2025/06/28 11:03:13:012,6,0,23ms
2025/06/28 11:03:18:286,2,255,24ms
2025/06/28 11:03:18:392,2,0,23ms
2025/06/28 11:03:18:881,3,255,23ms
2025/06/28 11:03:18:950,3,0,24ms
2025/06/28 11:03:18:981,2,255,23ms
2025/06/28 11:03:19:091,2,0,23ms
2025/06/28 11:03:20:380,1,255,24ms
2025/06/28 11:03:20:490,1,0,23ms
2025/06/28 11:03:20:520,4,255,23ms
2025/06/28 11:03:20:621,4,0,24ms
2025/06/28 11:03:20:767,4,255,24ms
2025/06/28 11:03:20:872,4,0,23ms
2025/06/28 11:03:22:178,5,255,24ms
2025/06/28 11:03:22:340,5,0,23ms
2025/06/28 11:03:22:371,4,255,23ms
2025/06/28 11:03:22:455,4,0,24ms
2025/06/28 11:03:22:799,5,255,24ms
2025/06/28 11:03:22:961,5,0,23ms
2025/06/28 11:03:22:991,4,255,23ms
2025/06/28 11:03:23:075,4,0,23ms
2025/06/28 11:03:32:924,3,255,24ms
2025/06/28 11:03:32:987,3,0,24ms
2025/06/28 11:03:33:017,3,0,23ms
2025/06/28 11:03:33:048,2,255,23ms
2025/06/28 11:03:33:156,3,0,24ms
2025/06/28 11:03:33:187,2,0,23ms
2025/06/28 11:03:34:525,2,255,23ms
2025/06/28 11:03:34:620,2,0,24ms
2025/06/28 11:04:35:259,2,255,24ms
2025/06/28 11:04:35:382,2,0,24ms
2025/06/28 11:04:36:072,3,90,24ms
2025/06/28 11:04:36:104,2,255,24ms
2025/06/28 11:04:36:174,3,0,24ms
2025/06/28 11:04:36:204,2,0,23ms
2025/06/28 11:04:36:784,6,255,24ms
2025/06/28 11:04:36:851,6,0,24ms
2025/06/28 11:04:37:233,6,255,23ms
2025/06/28 11:04:37:302,6,0,24ms
2025/06/28 11:04:42:472,2,255,24ms
2025/06/28 11:04:42:579,2,0,23ms
2025/06/28 11:04:43:062,3,255,23ms
2025/06/28 11:04:43:129,3,0,23ms
2025/06/28 11:04:43:160,2,255,23ms
2025/06/28 11:04:43:268,2,0,24ms
2025/06/28 11:04:44:555,1,255,23ms
2025/06/28 11:04:44:665,1,0,23ms
2025/06/28 11:04:44:696,4,255,23ms
2025/06/28 11:04:44:803,4,0,24ms
2025/06/28 11:04:44:955,4,255,23ms
2025/06/28 11:04:45:060,4,0,23ms
2025/06/28 11:04:46:346,5,255,23ms
2025/06/28 11:04:46:509,5,0,23ms
2025/06/28 11:04:46:540,4,255,23ms
2025/06/28 11:04:46:624,4,0,23ms
2025/06/28 11:04:46:905,5,255,24ms
2025/06/28 11:04:47:066,5,0,23ms
2025/06/28 11:04:47:097,4,255,23ms
2025/06/28 11:04:47:182,4,0,24ms
2025/06/28 11:04:57:242,3,255,24ms
2025/06/28 11:04:57:303,3,0,24ms
2025/06/28 11:04:57:335,3,0,24ms
2025/06/28 11:04:57:365,2,255,23ms
2025/06/28 11:04:57:474,3,0,23ms
2025/06/28 11:04:57:505,2,0,23ms
2025/06/28 11:05:22:582,2,255,24ms
2025/06/28 11:05:22:706,2,0,24ms
2025/06/28 11:05:23:427,3,90,24ms
2025/06/28 11:05:23:459,2,255,23ms
2025/06/28 11:05:23:525,3,0,23ms
2025/06/28 11:05:23:556,2,0,24ms
2025/06/28 11:05:24:126,6,255,24ms
2025/06/28 11:05:24:192,6,0,23ms
2025/06/28 11:05:24:629,6,255,25ms
2025/06/28 11:05:24:694,6,0,23ms
2025/06/28 11:05:29:936,2,255,24ms
2025/06/28 11:05:30:042,2,0,24ms
2025/06/28 11:05:30:528,3,255,23ms
2025/06/28 11:05:30:596,3,0,23ms
2025/06/28 11:05:30:627,2,255,23ms
2025/06/28 11:05:30:737,2,0,24ms
2025/06/28 11:05:32:031,1,255,23ms
2025/06/28 11:05:32:144,1,0,24ms
2025/06/28 11:05:32:174,4,255,24ms
2025/06/28 11:05:32:284,4,0,23ms
2025/06/28 11:05:32:433,4,255,23ms
2025/06/28 11:05:32:538,4,0,23ms
2025/06/28 11:05:33:817,5,255,24ms
2025/06/28 11:05:33:980,5,0,23ms
2025/06/28 11:05:34:011,4,255,23ms
2025/06/28 11:05:34:094,4,0,24ms
2025/06/28 11:05:34:399,5,255,24ms
2025/06/28 11:05:34:561,5,0,24ms
2025/06/28 11:05:34:591,4,255,23ms
2025/06/28 11:05:34:674,4,0,23ms
2025/06/28 11:05:44:300,3,255,23ms
2025/06/28 11:05:44:363,3,0,23ms
2025/06/28 11:05:44:394,3,0,22ms
2025/06/28 11:05:44:426,2,255,24ms
2025/06/28 11:05:44:535,3,0,23ms
2025/06/28 11:05:44:566,2,0,24ms
2025/06/28 11:05:45:887,2,255,23ms
2025/06/28 11:05:45:980,2,0,23ms
2025/06/28 11:06:09:721,2,255,24ms
2025/06/28 11:06:09:847,2,0,24ms
2025/06/28 11:06:10:566,3,90,23ms
2025/06/28 11:06:10:596,2,255,23ms
2025/06/28 11:06:10:662,3,0,23ms
2025/06/28 11:06:10:693,2,0,23ms
2025/06/28 11:06:11:274,6,255,24ms
2025/06/28 11:06:11:341,6,0,23ms
2025/06/28 11:06:11:746,6,255,24ms
2025/06/28 11:06:11:812,6,0,23ms
2025/06/28 11:06:16:996,2,255,24ms
2025/06/28 11:06:17:102,2,0,24ms
2025/06/28 11:06:17:587,3,255,23ms
2025/06/28 11:06:17:655,3,0,23ms
2025/06/28 11:06:17:686,2,255,24ms
2025/06/28 11:06:17:799,2,0,24ms
2025/06/28 11:06:19:086,1,255,24ms
2025/06/28 11:06:19:199,1,0,24ms
2025/06/28 11:06:19:229,4,255,23ms
2025/06/28 11:06:19:333,4,0,23ms
2025/06/28 11:06:19:481,4,255,24ms
2025/06/28 11:06:19:585,4,0,23ms
2025/06/28 11:06:20:884,5,255,24ms
2025/06/28 11:06:21:043,5,0,23ms
2025/06/28 11:06:21:074,4,255,23ms
2025/06/28 11:06:21:158,4,0,23ms
2025/06/28 11:06:21:325,5,255,24ms
2025/06/28 11:06:21:486,5,0,23ms
2025/06/28 11:06:21:520,4,255,26ms
2025/06/28 11:06:21:599,4,0,23ms
2025/06/28 11:06:31:549,3,255,24ms
2025/06/28 11:06:31:611,3,0,24ms
2025/06/28 11:06:31:642,3,0,24ms
2025/06/28 11:06:31:674,2,255,24ms
2025/06/28 11:06:31:786,3,0,24ms
2025/06/28 11:06:31:816,2,0,24ms
2025/06/28 11:06:58:552,2,255,23ms
2025/06/28 11:06:58:680,2,0,23ms
2025/06/28 11:06:59:380,3,90,23ms
2025/06/28 11:06:59:411,2,255,23ms
2025/06/28 11:06:59:481,3,0,25ms
2025/06/28 11:06:59:512,2,0,24ms
2025/06/28 11:07:00:052,6,255,24ms
2025/06/28 11:07:00:119,6,0,23ms
2025/06/28 11:07:00:494,6,255,24ms
2025/06/28 11:07:00:560,6,0,23ms
2025/06/28 11:07:05:754,2,255,23ms
2025/06/28 11:07:05:864,2,0,24ms
2025/06/28 11:07:06:348,3,255,23ms
2025/06/28 11:07:06:416,3,0,23ms
2025/06/28 11:07:06:447,2,255,23ms
2025/06/28 11:07:06:555,2,0,23ms
2025/06/28 11:07:07:846,1,255,25ms
2025/06/28 11:07:07:958,1,0,24ms
2025/06/28 11:07:07:988,4,255,23ms
2025/06/28 11:07:08:090,4,0,23ms
2025/06/28 11:07:08:235,4,255,23ms
2025/06/28 11:07:08:340,4,0,23ms
2025/06/28 11:07:09:643,5,255,24ms
2025/06/28 11:07:09:803,5,0,23ms
2025/06/28 11:07:09:834,4,255,23ms
2025/06/28 11:07:09:915,4,0,24ms
2025/06/28 11:07:10:195,5,255,24ms
2025/06/28 11:07:10:354,5,0,23ms
2025/06/28 11:07:10:385,4,255,23ms
2025/06/28 11:07:10:469,4,0,23ms
2025/06/28 11:07:20:578,3,255,23ms
2025/06/28 11:07:20:640,3,0,23ms
2025/06/28 11:07:20:671,3,0,24ms
2025/06/28 11:07:20:702,2,255,24ms
2025/06/28 11:07:20:812,3,0,23ms
2025/06/28 11:07:20:843,2,0,23ms
2025/06/28 11:07:22:167,2,255,23ms
2025/06/28 11:07:22:264,2,0,23ms
2025/06/28 11:09:35:516,2,255,24ms
2025/06/28 11:09:35:639,2,0,23ms
2025/06/28 11:09:36:348,3,90,24ms
2025/06/28 11:09:36:379,2,255,23ms
2025/06/28 11:09:36:449,3,0,24ms
2025/06/28 11:09:36:480,2,0,24ms
2025/06/28 11:09:37:048,6,255,23ms
2025/06/28 11:09:37:117,6,0,24ms
2025/06/28 11:09:37:511,6,255,24ms
2025/06/28 11:09:37:585,6,0,24ms
2025/06/28 11:09:42:778,2,255,23ms
2025/06/28 11:09:42:885,2,0,23ms
2025/06/28 11:09:43:367,3,255,24ms
2025/06/28 11:09:43:434,3,0,24ms
2025/06/28 11:09:43:464,2,255,23ms
2025/06/28 11:09:43:576,2,0,23ms
2025/06/28 11:09:44:871,1,255,24ms
2025/06/28 11:09:44:982,1,0,23ms
2025/06/28 11:09:45:013,4,255,23ms
2025/06/28 11:09:45:120,4,0,24ms
2025/06/28 11:09:45:269,4,255,23ms
2025/06/28 11:09:45:373,4,0,23ms
2025/06/28 11:09:46:675,5,255,24ms
2025/06/28 11:09:46:834,5,0,23ms
2025/06/28 11:09:46:865,4,255,24ms
2025/06/28 11:09:46:949,4,0,24ms
2025/06/28 11:09:47:306,5,255,25ms
2025/06/28 11:09:47:465,5,0,23ms
2025/06/28 11:09:47:496,4,255,23ms
2025/06/28 11:09:47:579,4,0,24ms
2025/06/28 11:09:57:131,3,255,23ms
2025/06/28 11:09:57:193,3,0,23ms
2025/06/28 11:09:57:224,3,0,23ms
2025/06/28 11:09:57:256,2,255,24ms
2025/06/28 11:09:57:367,3,0,23ms
2025/06/28 11:09:57:398,2,0,23ms
2025/06/28 11:11:07:152,2,255,22ms
2025/06/28 11:11:07:279,2,0,24ms
2025/06/28 11:11:07:958,3,90,23ms
2025/06/28 11:11:07:990,2,255,24ms
2025/06/28 11:11:08:061,3,0,25ms
2025/06/28 11:11:08:091,2,0,24ms
2025/06/28 11:11:08:681,6,255,24ms
2025/06/28 11:11:08:749,6,0,24ms
2025/06/28 11:11:09:128,6,255,24ms
2025/06/28 11:11:09:195,6,0,24ms
2025/06/28 11:11:14:345,2,255,23ms
2025/06/28 11:11:14:455,2,0,23ms
2025/06/28 11:11:14:941,3,255,23ms
2025/06/28 11:11:15:009,3,0,24ms
2025/06/28 11:11:15:039,2,255,23ms
2025/06/28 11:11:15:148,2,0,23ms
2025/06/28 11:11:16:430,1,255,23ms
2025/06/28 11:11:16:543,1,0,24ms
2025/06/28 11:11:16:574,4,255,23ms
2025/06/28 11:11:16:681,4,0,24ms
2025/06/28 11:11:16:824,4,255,23ms
2025/06/28 11:11:16:932,4,0,23ms
2025/06/28 11:11:18:213,5,255,22ms
