时间,通道,亮度,设置时间
2025/06/25 15:50:29:338,1,0,24ms
2025/06/25 15:50:29:369,4,255,23ms
2025/06/25 15:50:29:477,4,0,23ms
2025/06/25 15:50:29:626,4,255,23ms
2025/06/25 15:50:29:732,4,0,24ms
2025/06/25 15:50:31:030,5,255,23ms
2025/06/25 15:50:31:194,5,0,24ms
2025/06/25 15:50:31:224,4,255,23ms
2025/06/25 15:50:31:308,4,0,23ms
2025/06/25 15:50:31:639,5,255,24ms
2025/06/25 15:50:31:800,5,0,23ms
2025/06/25 15:50:31:831,4,255,23ms
2025/06/25 15:50:31:916,4,0,24ms
2025/06/25 15:50:41:366,3,255,23ms
2025/06/25 15:50:41:434,3,0,23ms
2025/06/25 15:50:41:465,3,255,23ms
2025/06/25 15:50:41:496,2,60,23ms
2025/06/25 15:50:41:574,3,0,23ms
2025/06/25 15:50:41:605,2,0,23ms
2025/06/25 15:54:17:277,2,255,26ms
2025/06/25 15:54:17:402,2,0,24ms
2025/06/25 15:54:18:130,3,90,23ms
2025/06/25 15:54:18:160,2,255,23ms
2025/06/25 15:54:18:233,3,0,24ms
2025/06/25 15:54:18:264,2,0,23ms
2025/06/25 15:54:18:843,6,255,23ms
2025/06/25 15:54:18:910,6,0,23ms
2025/06/25 15:54:19:312,6,255,23ms
2025/06/25 15:54:19:383,6,0,23ms
2025/06/25 15:54:24:617,2,255,24ms
2025/06/25 15:54:24:791,2,0,24ms
2025/06/25 15:54:25:276,3,255,24ms
2025/06/25 15:54:25:362,3,0,23ms
2025/06/25 15:54:25:393,3,255,23ms
2025/06/25 15:54:25:425,2,60,24ms
2025/06/25 15:54:25:500,3,0,24ms
2025/06/25 15:54:25:531,2,0,24ms
2025/06/25 15:54:26:804,1,255,24ms
2025/06/25 15:54:26:916,1,0,23ms
2025/06/25 15:54:26:947,4,255,23ms
2025/06/25 15:54:27:051,4,0,23ms
2025/06/25 15:54:27:197,4,255,23ms
2025/06/25 15:54:27:301,4,0,23ms
2025/06/25 15:54:28:602,5,255,24ms
2025/06/25 15:54:28:763,5,0,24ms
2025/06/25 15:54:28:793,4,255,23ms
2025/06/25 15:54:28:877,4,0,24ms
2025/06/25 15:54:29:208,5,255,23ms
2025/06/25 15:54:29:368,5,0,24ms
2025/06/25 15:54:29:398,4,255,23ms
2025/06/25 15:54:29:482,4,0,24ms
2025/06/25 15:54:38:932,3,255,24ms
2025/06/25 15:54:39:002,3,0,23ms
2025/06/25 15:54:39:033,3,255,24ms
2025/06/25 15:54:39:064,2,60,24ms
2025/06/25 15:54:39:141,3,0,23ms
2025/06/25 15:54:39:172,2,0,23ms
2025/06/25 15:55:23:007,3,255,24ms
2025/06/25 15:55:23:075,3,0,23ms
2025/06/25 15:55:23:107,3,255,24ms
2025/06/25 15:55:23:137,2,60,23ms
2025/06/25 15:55:23:215,3,0,23ms
2025/06/25 15:55:23:246,2,0,24ms
2025/06/25 15:55:26:160,2,255,23ms
2025/06/25 15:55:26:256,2,0,24ms
2025/06/25 15:55:27:449,2,255,24ms
2025/06/25 15:55:27:571,2,0,23ms
2025/06/25 15:55:28:296,3,90,23ms
2025/06/25 15:55:28:328,2,255,24ms
2025/06/25 15:55:28:398,3,0,24ms
2025/06/25 15:55:28:428,2,0,23ms
2025/06/25 15:55:29:022,6,255,24ms
2025/06/25 15:55:29:090,6,0,24ms
2025/06/25 15:55:29:474,6,255,24ms
2025/06/25 15:55:29:541,6,0,24ms
2025/06/25 15:55:39:180,2,255,24ms
2025/06/25 15:55:39:352,2,0,23ms
2025/06/25 15:55:39:835,3,255,24ms
2025/06/25 15:55:39:920,3,0,23ms
2025/06/25 15:55:39:951,3,255,23ms
2025/06/25 15:55:39:983,2,60,23ms
2025/06/25 15:55:40:059,3,0,23ms
2025/06/25 15:55:40:090,2,0,23ms
2025/06/25 15:55:41:361,1,255,24ms
2025/06/25 15:55:41:473,1,0,24ms
2025/06/25 15:55:41:503,4,255,23ms
2025/06/25 15:55:41:613,4,0,24ms
2025/06/25 15:55:41:758,4,255,24ms
2025/06/25 15:55:41:865,4,0,24ms
2025/06/25 15:55:43:094,5,255,24ms
2025/06/25 15:55:43:253,5,0,23ms
2025/06/25 15:55:43:284,4,255,23ms
2025/06/25 15:55:43:368,4,0,23ms
2025/06/25 15:55:43:683,5,255,24ms
2025/06/25 15:55:43:842,5,0,23ms
2025/06/25 15:55:43:873,4,255,23ms
2025/06/25 15:55:43:958,4,0,24ms
2025/06/25 15:55:53:426,3,255,24ms
2025/06/25 15:55:53:495,3,0,24ms
2025/06/25 15:55:53:525,3,255,23ms
2025/06/25 15:55:53:556,2,60,23ms
2025/06/25 15:55:53:634,3,0,24ms
2025/06/25 15:55:53:665,2,0,25ms
2025/06/25 15:57:02:108,2,255,24ms
2025/06/25 15:57:02:233,2,0,24ms
2025/06/25 15:57:02:925,3,90,24ms
2025/06/25 15:57:02:957,2,255,24ms
2025/06/25 15:57:03:024,3,0,23ms
2025/06/25 15:57:03:055,2,0,23ms
2025/06/25 15:57:03:643,6,255,23ms
2025/06/25 15:57:03:710,6,0,23ms
2025/06/25 15:57:04:139,6,255,23ms
2025/06/25 15:57:04:207,6,0,23ms
2025/06/25 15:57:09:433,2,255,24ms
2025/06/25 15:57:09:605,2,0,24ms
2025/06/25 15:57:10:093,3,255,23ms
2025/06/25 15:57:10:179,3,0,24ms
2025/06/25 15:57:10:210,3,255,23ms
2025/06/25 15:57:10:241,2,60,24ms
2025/06/25 15:57:10:317,3,0,24ms
2025/06/25 15:57:10:348,2,0,24ms
2025/06/25 15:57:11:620,1,255,23ms
2025/06/25 15:57:11:731,1,0,23ms
2025/06/25 15:57:11:762,4,255,23ms
2025/06/25 15:57:11:869,4,0,23ms
2025/06/25 15:57:12:018,4,255,23ms
2025/06/25 15:57:12:124,4,0,24ms
2025/06/25 15:57:13:419,5,255,23ms
2025/06/25 15:57:13:584,5,0,24ms
2025/06/25 15:57:13:614,4,255,23ms
2025/06/25 15:57:13:699,4,0,23ms
2025/06/25 15:57:14:056,5,255,23ms
2025/06/25 15:57:14:215,5,0,24ms
2025/06/25 15:57:14:246,4,255,23ms
2025/06/25 15:57:14:330,4,0,23ms
2025/06/25 15:57:24:053,3,255,23ms
2025/06/25 15:57:24:119,3,0,23ms
2025/06/25 15:57:24:150,3,255,23ms
2025/06/25 15:57:24:182,2,60,24ms
2025/06/25 15:57:24:259,3,0,25ms
2025/06/25 15:57:24:289,2,0,24ms
2025/06/25 15:57:25:625,2,255,23ms
2025/06/25 15:57:25:723,2,0,24ms
2025/06/25 15:58:33:559,2,255,24ms
2025/06/25 15:58:33:680,2,0,24ms
2025/06/25 15:58:34:359,3,90,23ms
2025/06/25 15:58:34:391,2,255,24ms
2025/06/25 15:58:34:459,3,0,23ms
2025/06/25 15:58:34:491,2,0,24ms
2025/06/25 15:58:35:084,6,255,24ms
2025/06/25 15:58:35:158,6,0,23ms
2025/06/25 15:58:35:572,6,255,24ms
2025/06/25 15:58:35:640,6,0,23ms
2025/06/25 15:58:40:893,2,255,23ms
2025/06/25 15:58:41:068,2,0,24ms
2025/06/25 15:58:41:550,3,255,24ms
2025/06/25 15:58:41:637,3,0,24ms
2025/06/25 15:58:41:667,3,255,23ms
2025/06/25 15:58:41:698,2,60,23ms
2025/06/25 15:58:41:775,3,0,23ms
2025/06/25 15:58:41:807,2,0,24ms
2025/06/25 15:58:43:081,1,255,24ms
2025/06/25 15:58:43:190,1,0,24ms
2025/06/25 15:58:43:221,4,255,23ms
2025/06/25 15:58:43:329,4,0,24ms
2025/06/25 15:58:43:477,4,255,23ms
2025/06/25 15:58:43:582,4,0,23ms
2025/06/25 15:58:44:869,5,255,25ms
2025/06/25 15:58:45:033,5,0,23ms
2025/06/25 15:58:45:064,4,255,23ms
2025/06/25 15:58:45:148,4,0,24ms
2025/06/25 15:58:45:440,5,255,24ms
2025/06/25 15:58:45:600,5,0,23ms
2025/06/25 15:58:45:630,4,255,23ms
2025/06/25 15:58:45:715,4,0,24ms
2025/06/25 15:58:55:491,3,255,23ms
2025/06/25 15:58:55:562,3,0,23ms
2025/06/25 15:58:55:593,3,255,23ms
2025/06/25 15:58:55:625,2,60,24ms
2025/06/25 15:58:55:700,3,0,24ms
2025/06/25 15:58:55:731,2,0,24ms
2025/06/25 15:58:58:043,2,255,23ms
2025/06/25 15:58:58:167,2,0,23ms
2025/06/25 15:58:58:869,3,90,24ms
2025/06/25 15:58:58:899,2,255,23ms
2025/06/25 15:58:58:968,3,0,24ms
2025/06/25 15:58:58:999,2,0,24ms
2025/06/25 15:58:59:587,6,255,23ms
2025/06/25 15:58:59:655,6,0,23ms
2025/06/25 15:59:00:011,6,255,24ms
2025/06/25 15:59:00:078,6,0,23ms
2025/06/25 15:59:09:469,2,255,23ms
2025/06/25 15:59:09:643,2,0,23ms
2025/06/25 15:59:10:127,3,255,24ms
2025/06/25 15:59:10:218,3,0,24ms
2025/06/25 15:59:10:249,3,255,24ms
2025/06/25 15:59:10:280,2,60,23ms
2025/06/25 15:59:10:355,3,0,24ms
2025/06/25 15:59:10:385,2,0,23ms
2025/06/25 15:59:11:662,1,255,24ms
2025/06/25 15:59:11:773,1,0,24ms
2025/06/25 15:59:11:804,4,255,23ms
2025/06/25 15:59:11:912,4,0,23ms
2025/06/25 15:59:12:070,4,255,24ms
2025/06/25 15:59:12:175,4,0,23ms
2025/06/25 15:59:13:447,5,255,24ms
2025/06/25 15:59:13:606,5,0,23ms
2025/06/25 15:59:13:637,4,255,23ms
2025/06/25 15:59:13:722,4,0,23ms
2025/06/25 15:59:14:033,5,255,24ms
2025/06/25 15:59:14:194,5,0,23ms
2025/06/25 15:59:14:225,4,255,23ms
2025/06/25 15:59:14:310,4,0,23ms
2025/06/25 15:59:24:037,3,255,24ms
2025/06/25 15:59:24:106,3,0,23ms
2025/06/25 15:59:24:137,3,255,23ms
2025/06/25 15:59:24:168,2,60,24ms
2025/06/25 15:59:24:246,3,0,25ms
2025/06/25 15:59:24:276,2,0,24ms
2025/06/25 15:59:25:599,2,255,25ms
2025/06/25 15:59:25:695,2,0,24ms
2025/06/25 16:01:50:445,2,255,23ms
2025/06/25 16:01:50:568,2,0,24ms
2025/06/25 16:01:51:276,3,90,23ms
2025/06/25 16:01:51:307,2,255,24ms
2025/06/25 16:01:51:376,3,0,23ms
2025/06/25 16:01:51:408,2,0,24ms
2025/06/25 16:01:51:989,6,255,23ms
2025/06/25 16:01:52:056,6,0,24ms
2025/06/25 16:01:52:468,6,255,24ms
2025/06/25 16:01:52:540,6,0,24ms
2025/06/25 16:02:00:814,2,255,23ms
2025/06/25 16:02:00:986,2,0,24ms
2025/06/25 16:02:01:470,3,255,23ms
2025/06/25 16:02:01:556,3,0,23ms
2025/06/25 16:02:01:587,3,255,23ms
2025/06/25 16:02:01:620,2,60,25ms
2025/06/25 16:02:01:695,3,0,24ms
2025/06/25 16:02:01:726,2,0,24ms
2025/06/25 16:02:02:998,1,255,23ms
2025/06/25 16:02:03:108,1,0,24ms
2025/06/25 16:02:03:139,4,255,23ms
2025/06/25 16:02:03:248,4,0,23ms
2025/06/25 16:02:03:401,4,255,24ms
2025/06/25 16:02:03:506,4,0,24ms
2025/06/25 16:02:04:814,5,255,24ms
2025/06/25 16:02:04:979,5,0,24ms
2025/06/25 16:02:05:009,4,255,23ms
2025/06/25 16:02:05:093,4,0,23ms
2025/06/25 16:02:05:374,5,255,23ms
2025/06/25 16:02:05:534,5,0,23ms
2025/06/25 16:02:05:564,4,255,23ms
2025/06/25 16:02:05:649,4,0,23ms
2025/06/25 16:02:15:116,3,255,24ms
2025/06/25 16:02:15:186,3,0,24ms
2025/06/25 16:02:15:217,3,255,23ms
2025/06/25 16:02:15:248,2,60,23ms
2025/06/25 16:02:15:325,3,0,23ms
2025/06/25 16:02:15:357,2,0,24ms
2025/06/25 16:02:17:665,2,255,24ms
2025/06/25 16:02:17:787,2,0,23ms
2025/06/25 16:02:18:469,3,90,23ms
2025/06/25 16:02:18:501,2,255,24ms
2025/06/25 16:02:18:573,3,0,23ms
2025/06/25 16:02:18:604,2,0,23ms
2025/06/25 16:02:19:188,6,255,24ms
2025/06/25 16:02:19:255,6,0,24ms
2025/06/25 16:02:19:662,6,255,24ms
2025/06/25 16:02:19:730,6,0,23ms
2025/06/25 16:02:29:221,2,255,24ms
2025/06/25 16:02:29:397,2,0,23ms
2025/06/25 16:02:29:889,3,255,24ms
2025/06/25 16:02:29:979,3,0,23ms
2025/06/25 16:02:30:010,3,255,23ms
2025/06/25 16:02:30:041,2,60,23ms
2025/06/25 16:02:30:119,3,0,23ms
2025/06/25 16:02:30:151,2,0,24ms
2025/06/25 16:02:31:425,1,255,24ms
2025/06/25 16:02:31:535,1,0,24ms
2025/06/25 16:02:31:565,4,255,23ms
2025/06/25 16:02:31:670,4,0,24ms
2025/06/25 16:02:31:818,4,255,23ms
2025/06/25 16:02:31:923,4,0,23ms
2025/06/25 16:02:33:210,5,255,24ms
2025/06/25 16:02:33:372,5,0,23ms
2025/06/25 16:02:33:404,4,255,23ms
2025/06/25 16:02:33:489,4,0,24ms
2025/06/25 16:02:33:728,5,255,23ms
2025/06/25 16:02:33:887,5,0,23ms
2025/06/25 16:02:33:918,4,255,23ms
2025/06/25 16:02:34:001,4,0,24ms
2025/06/25 16:02:43:726,3,255,24ms
2025/06/25 16:02:43:795,3,0,23ms
2025/06/25 16:02:43:826,3,255,23ms
2025/06/25 16:02:43:858,2,60,25ms
2025/06/25 16:02:43:933,3,0,25ms
2025/06/25 16:02:43:963,2,0,23ms
2025/06/25 16:02:45:284,2,255,23ms
2025/06/25 16:02:45:380,2,0,23ms
2025/06/25 16:05:07:113,2,255,24ms
2025/06/25 16:05:07:239,2,0,24ms
2025/06/25 16:05:07:967,3,90,23ms
2025/06/25 16:05:07:998,2,255,23ms
2025/06/25 16:05:08:067,3,0,23ms
2025/06/25 16:05:08:099,2,0,24ms
2025/06/25 16:05:08:668,6,255,23ms
2025/06/25 16:05:08:736,6,0,23ms
2025/06/25 16:05:09:188,6,255,23ms
2025/06/25 16:05:09:256,6,0,23ms
2025/06/25 16:05:14:509,2,255,23ms
2025/06/25 16:05:14:686,2,0,23ms
2025/06/25 16:05:15:167,3,255,24ms
2025/06/25 16:05:15:250,3,0,23ms
2025/06/25 16:05:15:281,3,255,23ms
2025/06/25 16:05:15:312,2,60,24ms
2025/06/25 16:05:15:388,3,0,24ms
2025/06/25 16:05:15:418,2,0,22ms
2025/06/25 16:05:16:690,1,255,23ms
2025/06/25 16:05:16:803,1,0,23ms
2025/06/25 16:05:16:944,4,0,24ms
2025/06/25 16:05:17:092,4,255,23ms
2025/06/25 16:05:17:196,4,0,24ms
2025/06/25 16:05:18:500,5,255,24ms
2025/06/25 16:05:18:659,5,0,23ms
2025/06/25 16:05:18:690,4,255,23ms
2025/06/25 16:05:18:775,4,0,24ms
2025/06/25 16:05:19:046,5,255,23ms
2025/06/25 16:05:19:206,5,0,23ms
2025/06/25 16:05:19:237,4,255,23ms
2025/06/25 16:05:19:322,4,0,24ms
2025/06/25 16:05:28:892,3,255,23ms
2025/06/25 16:05:28:961,3,0,24ms
2025/06/25 16:05:28:991,3,255,23ms
2025/06/25 16:05:29:022,2,60,24ms
2025/06/25 16:05:29:099,3,0,23ms
2025/06/25 16:05:29:131,2,0,24ms
2025/06/25 16:05:31:436,2,255,24ms
2025/06/25 16:05:31:566,2,0,23ms
2025/06/25 16:05:32:332,3,90,23ms
2025/06/25 16:05:32:365,2,255,25ms
2025/06/25 16:05:32:436,3,0,23ms
2025/06/25 16:05:32:467,2,0,23ms
2025/06/25 16:05:33:042,6,255,24ms
2025/06/25 16:05:33:108,6,0,23ms
2025/06/25 16:05:33:516,6,255,24ms
2025/06/25 16:05:33:587,6,0,23ms
2025/06/25 16:05:42:847,2,255,24ms
2025/06/25 16:05:43:022,2,0,24ms
2025/06/25 16:05:43:503,3,255,24ms
2025/06/25 16:05:43:590,3,0,23ms
2025/06/25 16:05:43:621,3,255,23ms
2025/06/25 16:05:43:651,2,60,23ms
2025/06/25 16:05:43:726,3,0,23ms
2025/06/25 16:05:43:757,2,0,23ms
2025/06/25 16:05:45:033,1,255,24ms
2025/06/25 16:05:45:145,1,0,23ms
2025/06/25 16:05:45:175,4,255,23ms
2025/06/25 16:05:45:276,4,0,23ms
2025/06/25 16:05:45:422,4,255,23ms
2025/06/25 16:05:45:525,4,0,23ms
2025/06/25 16:05:46:819,5,255,24ms
2025/06/25 16:05:46:983,5,0,24ms
2025/06/25 16:05:47:015,4,255,24ms
2025/06/25 16:05:47:099,4,0,24ms
2025/06/25 16:05:47:398,5,255,23ms
2025/06/25 16:05:47:557,5,0,23ms
2025/06/25 16:05:47:588,4,255,23ms
2025/06/25 16:05:47:670,4,0,23ms
2025/06/25 16:05:56:979,3,255,24ms
2025/06/25 16:05:57:043,3,0,23ms
2025/06/25 16:05:57:074,3,255,23ms
2025/06/25 16:05:57:106,2,60,24ms
2025/06/25 16:05:57:182,3,0,24ms
2025/06/25 16:05:57:214,2,0,24ms
2025/06/25 16:05:58:534,2,255,23ms
2025/06/25 16:05:58:629,2,0,23ms
2025/06/25 16:08:23:611,2,255,23ms
2025/06/25 16:08:23:737,2,0,24ms
2025/06/25 16:08:24:412,3,90,24ms
2025/06/25 16:08:24:443,2,255,25ms
2025/06/25 16:08:24:511,3,0,23ms
2025/06/25 16:08:24:542,2,0,24ms
2025/06/25 16:08:25:125,6,255,23ms
2025/06/25 16:08:25:193,6,0,24ms
2025/06/25 16:08:25:608,6,255,24ms
2025/06/25 16:08:25:674,6,0,23ms
2025/06/25 16:08:30:903,2,255,23ms
2025/06/25 16:08:31:077,2,0,24ms
2025/06/25 16:08:31:565,3,255,23ms
2025/06/25 16:08:31:655,3,0,23ms
2025/06/25 16:08:31:686,3,255,23ms
2025/06/25 16:08:31:717,2,60,23ms
2025/06/25 16:08:31:795,3,0,24ms
2025/06/25 16:08:31:826,2,0,25ms
2025/06/25 16:08:33:106,1,255,23ms
2025/06/25 16:08:33:216,1,0,23ms
2025/06/25 16:08:33:247,4,255,23ms
2025/06/25 16:08:33:356,4,0,24ms
2025/06/25 16:08:33:503,4,255,23ms
2025/06/25 16:08:33:607,4,0,23ms
2025/06/25 16:08:34:907,5,255,24ms
2025/06/25 16:08:35:067,5,0,23ms
2025/06/25 16:08:35:098,4,255,23ms
2025/06/25 16:08:35:180,4,0,23ms
2025/06/25 16:08:35:425,5,255,24ms
2025/06/25 16:08:35:588,5,0,23ms
2025/06/25 16:08:35:619,4,255,23ms
2025/06/25 16:08:35:704,4,0,23ms
2025/06/25 16:08:45:372,3,255,24ms
2025/06/25 16:08:45:440,3,0,24ms
2025/06/25 16:08:45:471,3,255,23ms
2025/06/25 16:08:45:502,2,60,24ms
2025/06/25 16:08:45:580,3,0,23ms
2025/06/25 16:08:45:611,2,0,24ms
2025/06/25 16:08:47:921,2,255,23ms
2025/06/25 16:08:48:043,2,0,24ms
2025/06/25 16:08:48:791,3,90,23ms
2025/06/25 16:08:48:822,2,255,23ms
2025/06/25 16:08:48:889,3,0,24ms
2025/06/25 16:08:48:920,2,0,23ms
2025/06/25 16:08:49:483,6,255,24ms
2025/06/25 16:08:49:550,6,0,25ms
2025/06/25 16:08:49:897,6,255,24ms
2025/06/25 16:08:49:964,6,0,23ms
2025/06/25 16:08:59:401,2,255,24ms
2025/06/25 16:08:59:577,2,0,23ms
2025/06/25 16:09:00:064,3,255,23ms
2025/06/25 16:09:00:150,3,0,23ms
2025/06/25 16:09:00:181,3,255,23ms
2025/06/25 16:09:00:212,2,60,23ms
2025/06/25 16:09:00:289,3,0,23ms
2025/06/25 16:09:00:320,2,0,23ms
2025/06/25 16:09:01:590,1,255,22ms
2025/06/25 16:09:01:702,1,0,23ms
2025/06/25 16:09:01:732,4,255,23ms
2025/06/25 16:09:01:839,4,0,24ms
2025/06/25 16:09:01:991,4,255,23ms
2025/06/25 16:09:02:096,4,0,24ms
2025/06/25 16:09:03:371,5,255,24ms
2025/06/25 16:09:03:531,5,0,23ms
2025/06/25 16:09:03:562,4,255,23ms
2025/06/25 16:09:03:647,4,0,24ms
2025/06/25 16:09:03:935,5,255,24ms
2025/06/25 16:09:04:096,5,0,23ms
2025/06/25 16:09:04:127,4,255,23ms
2025/06/25 16:09:04:212,4,0,23ms
2025/06/25 16:09:14:021,3,255,23ms
2025/06/25 16:09:14:087,3,0,24ms
2025/06/25 16:09:14:117,3,255,23ms
2025/06/25 16:09:14:149,2,60,25ms
2025/06/25 16:09:14:225,3,0,24ms
2025/06/25 16:09:14:256,2,0,23ms
2025/06/25 16:09:15:588,2,255,24ms
2025/06/25 16:09:15:684,2,0,23ms
2025/06/25 16:10:01:584,2,255,23ms
2025/06/25 16:10:01:708,2,0,23ms
2025/06/25 16:10:02:433,3,90,24ms
2025/06/25 16:10:02:464,2,255,23ms
2025/06/25 16:10:02:530,3,0,23ms
2025/06/25 16:10:02:562,2,0,25ms
2025/06/25 16:10:03:142,6,255,23ms
2025/06/25 16:10:03:209,6,0,24ms
2025/06/25 16:10:03:605,6,255,24ms
2025/06/25 16:10:03:671,6,0,24ms
2025/06/25 16:10:08:881,2,255,23ms
2025/06/25 16:10:09:058,2,0,24ms
2025/06/25 16:10:09:546,3,255,23ms
2025/06/25 16:10:09:631,3,0,23ms
2025/06/25 16:10:09:662,3,255,23ms
2025/06/25 16:10:09:694,2,60,24ms
2025/06/25 16:10:09:770,3,0,23ms
2025/06/25 16:10:09:802,2,0,24ms
2025/06/25 16:10:11:076,1,255,23ms
2025/06/25 16:10:11:189,1,0,24ms
2025/06/25 16:10:11:219,4,255,23ms
2025/06/25 16:10:11:328,4,0,24ms
2025/06/25 16:10:11:474,4,255,24ms
2025/06/25 16:10:11:577,4,0,24ms
2025/06/25 16:10:12:865,5,255,24ms
2025/06/25 16:10:13:024,5,0,24ms
2025/06/25 16:10:13:054,4,255,23ms
2025/06/25 16:10:13:139,4,0,23ms
2025/06/25 16:10:13:431,5,255,24ms
2025/06/25 16:10:13:593,5,0,24ms
2025/06/25 16:10:13:624,4,255,23ms
2025/06/25 16:10:13:708,4,0,23ms
2025/06/25 16:10:23:522,3,255,23ms
2025/06/25 16:10:23:592,3,0,23ms
2025/06/25 16:10:23:623,3,255,23ms
2025/06/25 16:10:23:654,2,60,24ms
2025/06/25 16:10:23:731,3,0,24ms
2025/06/25 16:10:23:762,2,0,24ms
2025/06/25 16:11:26:052,2,255,24ms
2025/06/25 16:11:26:172,2,0,24ms
2025/06/25 16:11:26:866,3,90,24ms
2025/06/25 16:11:26:896,2,255,24ms
2025/06/25 16:11:26:964,3,0,23ms
2025/06/25 16:11:26:995,2,0,24ms
2025/06/25 16:11:27:575,6,255,24ms
2025/06/25 16:11:27:641,6,0,24ms
2025/06/25 16:11:28:018,6,255,23ms
2025/06/25 16:11:28:085,6,0,23ms
2025/06/25 16:11:33:283,2,255,23ms
2025/06/25 16:11:33:459,2,0,23ms
2025/06/25 16:11:33:949,3,255,24ms
2025/06/25 16:11:34:039,3,0,23ms
2025/06/25 16:11:34:070,3,255,23ms
2025/06/25 16:11:34:102,2,60,24ms
2025/06/25 16:11:34:177,3,0,24ms
2025/06/25 16:11:34:209,2,0,25ms
2025/06/25 16:11:35:479,1,255,25ms
2025/06/25 16:11:35:591,1,0,24ms
2025/06/25 16:11:35:622,4,255,23ms
2025/06/25 16:11:35:727,4,0,23ms
2025/06/25 16:11:35:875,4,255,24ms
2025/06/25 16:11:35:979,4,0,23ms
2025/06/25 16:11:37:271,5,255,23ms
2025/06/25 16:11:37:431,5,0,23ms
2025/06/25 16:11:37:462,4,255,23ms
2025/06/25 16:11:37:544,4,0,23ms
2025/06/25 16:11:37:815,5,255,24ms
2025/06/25 16:11:37:979,5,0,24ms
2025/06/25 16:11:38:009,4,255,23ms
2025/06/25 16:11:38:094,4,0,24ms
2025/06/25 16:11:47:609,3,255,23ms
2025/06/25 16:11:47:674,3,0,23ms
2025/06/25 16:11:47:705,3,255,23ms
2025/06/25 16:11:47:736,2,60,23ms
2025/06/25 16:11:47:812,3,0,23ms
2025/06/25 16:11:47:842,2,0,22ms
2025/06/25 16:11:49:177,2,255,23ms
2025/06/25 16:11:49:274,2,0,25ms
2025/06/25 16:12:56:520,2,255,23ms
2025/06/25 16:12:56:642,2,0,24ms
2025/06/25 16:12:57:361,3,90,23ms
2025/06/25 16:12:57:393,2,255,24ms
2025/06/25 16:12:57:462,3,0,24ms
2025/06/25 16:12:57:492,2,0,24ms
2025/06/25 16:12:58:068,6,255,23ms
2025/06/25 16:12:58:141,6,0,24ms
2025/06/25 16:12:58:526,6,255,23ms
2025/06/25 16:12:58:593,6,0,23ms
2025/06/25 16:13:03:809,2,255,23ms
2025/06/25 16:13:03:988,2,0,24ms
2025/06/25 16:13:04:471,3,255,23ms
2025/06/25 16:13:04:560,3,0,24ms
2025/06/25 16:13:04:591,3,255,23ms
2025/06/25 16:13:04:623,2,60,23ms
2025/06/25 16:13:04:700,3,0,23ms
2025/06/25 16:13:04:731,2,0,24ms
2025/06/25 16:13:05:992,1,255,23ms
2025/06/25 16:13:06:103,1,0,23ms
2025/06/25 16:13:06:134,4,255,23ms
2025/06/25 16:13:06:241,4,0,23ms
2025/06/25 16:13:06:389,4,255,23ms
2025/06/25 16:13:06:493,4,0,23ms
2025/06/25 16:13:07:801,5,255,23ms
2025/06/25 16:13:07:963,5,0,24ms
2025/06/25 16:13:07:994,4,255,23ms
2025/06/25 16:13:08:077,4,0,24ms
2025/06/25 16:13:08:388,5,255,24ms
2025/06/25 16:13:08:551,5,0,24ms
2025/06/25 16:13:08:582,4,255,23ms
2025/06/25 16:13:08:666,4,0,24ms
2025/06/25 16:13:18:177,3,255,24ms
2025/06/25 16:13:18:246,3,0,22ms
2025/06/25 16:13:18:278,3,255,23ms
2025/06/25 16:13:18:308,2,60,24ms
2025/06/25 16:13:18:386,3,0,24ms
2025/06/25 16:13:18:417,2,0,24ms
2025/06/25 16:15:42:903,2,255,23ms
2025/06/25 16:15:43:030,2,0,23ms
2025/06/25 16:15:43:776,3,90,24ms
2025/06/25 16:15:43:806,2,255,23ms
2025/06/25 16:15:43:878,3,0,24ms
2025/06/25 16:15:43:909,2,0,23ms
2025/06/25 16:15:44:493,6,255,24ms
2025/06/25 16:15:44:560,6,0,23ms
2025/06/25 16:15:44:984,6,255,23ms
2025/06/25 16:15:45:058,6,0,25ms
2025/06/25 16:15:50:292,2,255,24ms
2025/06/25 16:15:50:470,2,0,24ms
2025/06/25 16:15:50:950,3,255,24ms
2025/06/25 16:15:51:035,3,0,23ms
2025/06/25 16:15:51:066,3,255,23ms
2025/06/25 16:15:51:098,2,60,24ms
2025/06/25 16:15:51:175,3,0,24ms
2025/06/25 16:15:51:206,2,0,23ms
2025/06/25 16:15:52:479,1,255,24ms
2025/06/25 16:15:52:589,1,0,24ms
2025/06/25 16:15:52:619,4,255,23ms
2025/06/25 16:15:52:722,4,0,23ms
2025/06/25 16:15:52:871,4,255,24ms
2025/06/25 16:15:52:977,4,0,24ms
2025/06/25 16:15:54:294,5,255,24ms
2025/06/25 16:15:54:452,5,0,23ms
2025/06/25 16:15:54:483,4,255,23ms
2025/06/25 16:15:54:569,4,0,24ms
2025/06/25 16:15:54:883,5,255,24ms
2025/06/25 16:15:55:045,5,0,23ms
2025/06/25 16:15:55:076,4,255,23ms
2025/06/25 16:15:55:160,4,0,24ms
2025/06/25 16:16:04:610,3,255,23ms
2025/06/25 16:16:04:681,3,0,24ms
2025/06/25 16:16:04:711,3,255,23ms
2025/06/25 16:16:04:743,2,60,24ms
2025/06/25 16:16:04:820,3,0,24ms
2025/06/25 16:16:04:852,2,0,24ms
